id,entity string
16995,concept:politicsblog:the_daily_oklahoman
16996,concept:company:index_new_pages
16997,concept:geopoliticallocation:southborough
16998,concept:sportsteam:cowboys_19_13
16999,concept:cognitiveactions:thinking
17000,concept:county:flemingsburg
17001,concept:company:kbtx_tv
17002,concept:company:windows_mobile_devices
17003,concept:magazine:items
17004,concept:magazine:geo_magazine
17005,concept:academicfield:environmental_management
17006,concept:writer:beckett
17007,concept:personcanada:san_juan
17008,concept:sportsteam:rowan_owls
17009,concept:personus:andy_van_slyke
17010,concept:radiostation:philadelphia
17011,concept:stateorprovince:sonora
17012,concept:musicartist:morning_jacket
17013,concept:geopoliticalorganization:address
17014,concept:monument:pennsylvania_area
17015,concept:sportsteam:fort_wayne_pistons
17016,concept:airport:north_las_vegas_airport
17017,concept:celebrity:alan_sugar
17018,concept:governmentorganization:churches
17019,concept:politician:clinton_offer
17020,concept:kitchenitem:sign
17021,concept:date:reception
17022,concept:journalist:scott_venci
17023,concept:clothing:v_neck_shirt
17024,concept:professionalorganization:hosta_society
17025,concept:shoppingmall:home_new
17026,concept:personmexico:first_base
17027,concept:religion:middle
17028,concept:celebrity:label
17029,concept:geopoliticalorganization:county_mayo
17030,concept:geometricshape:borders
17031,concept:blog:panama_city
17032,concept:company:variety
17033,concept:ceo:frank_fertitta_iii
17034,concept:website:real_estate
17035,concept:country:korea
17036,concept:sportsteam:tampa_bay_lightening
17037,concept:county:emeryville
17038,concept:coach:december_3
17039,concept:politicianus:senator_hillary_rodham_clinton
17040,concept:geometricshape:course
17041,concept:city:visakhapatnam
17042,concept:professor:david_plouffe
17043,concept:boardgame:beautiful_time
17044,concept:televisionstation:wnab_tv
17045,concept:city:belek
17046,concept:city:podgorica
17047,concept:island:cudjoe_key
17048,concept:insect:garden_pests
17049,concept:jobposition:ics_vice
17050,concept:physicsterm:n3_9_percent
17051,concept:room:hammerstein_ballroom
17052,concept:athlete:josh_reddick
17053,concept:museum:saugerties
17054,concept:politicsissue:markets
17055,concept:company:kark
17056,concept:radiostation:whiz
17057,concept:athlete:allen_craig
17058,concept:musicfestival:n2012
17059,concept:male:united_kingdom
17060,concept:company:microsoft_corporation
17061,concept:politicsblog:colorado_rockies
17062,concept:island:egg_harbor
17063,concept:vegetable:penne_pasta
17064,concept:journalist:david_murray
17065,concept:stadiumoreventvenue:germain_arena
17066,concept:skyscraper:burj_khalifa
17067,concept:stadiumoreventvenue:fleetcenter
17068,concept:politicianus:john_hill
17069,concept:comedian:conor_oberst
17070,concept:radiostation:wmtv
17071,concept:company:virgin
17072,concept:blog:the_post
17073,concept:physicalaction:items
17074,concept:ceo:mukesh_ambani
17075,concept:shoppingmall:caesars_palace
17076,concept:politician:carly_fiorina
17077,concept:geopoliticalorganization:atlanta
17078,concept:mammal:canines
17079,concept:person:max002
17080,concept:politician:betty_cockrum
17081,concept:televisionstation:wroc
17082,concept:nongovorganization:fee
17083,concept:shoppingmall:fort_dix
17084,concept:color:royal
17085,concept:company:new_york_yesterday
17086,concept:retailstore:weed
17087,concept:visualizablescene:asheville
17088,concept:county:cool_city
17089,concept:sportsteam:los_angeles_kings_hockey
17090,concept:televisionstation:wkpv
17091,concept:country:liechtenstein
17092,concept:company:kmsp_tv
17093,concept:sportsteam:grambling_state_tigers
17094,concept:economicsector:business_forum
17095,concept:radiostation:kthv
17096,concept:politicsblog:the_sun_newspapers
17097,concept:profession:talents
17098,concept:city:hinsdale
17099,concept:country:second_bulgarian_kingdom
17100,concept:city:pune
17101,concept:personaustralia:matt_skiba
17102,concept:sportsteam:north_carolina_tar_heels
17103,concept:insect:fly
17104,concept:academicfield:introduction
17105,concept:city:lansing
17106,concept:product:minister
17107,concept:newspaper:the_independent
17108,concept:personus:roberto_alomar
17109,concept:politicianus:joe_biden
17110,concept:buildingmaterial:pipelines
17111,concept:plant:hoyas
17112,concept:journalist:peter_watrous
17113,concept:currency:francs
17114,concept:person:peter_lynch
17115,concept:city:barre
17116,concept:musician:tom_morello
17117,concept:city:costa_mesa
17118,concept:person:users
17119,concept:ceo:muhtar_kent
17120,concept:profession:chauffeurs
17121,concept:nonprofitorganization:organizations
17122,concept:ceo:josef_ackermann
17123,concept:city:hammond
17124,concept:clothing:work_boots
17125,concept:person:dept
17126,concept:company:the_yemen_observer
17127,concept:company:barron_s001
17128,concept:televisionstation:kvia
17129,concept:attraction:del_mar
17130,concept:geopoliticalorganization:olomouc
17131,concept:stateorprovince:kailua
17132,concept:city:christ
17133,concept:geopoliticallocation:potsdam
17134,concept:radiostation:wcve_tv
17135,concept:hotel:loews_corporation
17136,concept:person:boston
17137,concept:stateorprovince:_new_york
17138,concept:city:yokohama
17139,concept:terroristorganization:messages
17140,concept:shoppingmall:winter_home
17141,concept:stateorprovince:nh
17142,concept:mldataset:data
17143,concept:profession:construction_projects
17144,concept:city:visalia
17145,concept:visualartmovement:psychologists
17146,concept:city:braunfels
17147,concept:professor:david_dvorak
17148,concept:county:st__thomas
17149,concept:retailstore:express_post
17150,concept:book:utc
17151,concept:sportsteam:anaheim_ducks
17152,concept:website:digg
17153,concept:beverage:dispute
17154,concept:personcanada:roger_smith
17155,concept:company:archer_daniels_midland
17156,concept:clothing:orange_t_shirt
17157,concept:personus:scott_podsednik
17158,concept:newspaper:kima
17159,concept:invertebrate:adult_mosquitoes
17160,concept:company:wkmr
17161,concept:televisionstation:kdlh
17162,concept:sportsteam:augusta_state_jaguars
17163,concept:retailstore:us_express_mail
17164,concept:stadiumoreventvenue:fleet_center
17165,concept:professionalorganization:wildlife_rehabilitation_association
17166,concept:shoppingmall:trumbull
17167,concept:biotechcompany:n3m
17168,concept:website:projects
17169,concept:country:u_s__cities
17170,concept:mlarea:recognition
17171,concept:physicalaction:turn
17172,concept:clothing:long_sleeved_blue_shirt
17173,concept:company:air_berlin
17174,concept:dateliteral:n1950
17175,concept:programminglanguage:values
17176,concept:female:kenneth_lay
17177,concept:jobposition:farmer
17178,concept:city:fort_myers
17179,concept:awardtrophytournament:tv_watch
17180,concept:politicsblog:american_prospect
17181,concept:politicsissue:arts_website
17182,concept:company:wljc_tv
17183,concept:clothing:arms
17184,concept:clothing:floral_dress
17185,concept:musicsong:heartbeat
17186,concept:geopoliticallocation:reunion
17187,concept:sportsteam:uconn
17188,concept:bank:express_mail_international
17189,concept:city:huntington_beach
17190,concept:mammal:chimpanzees
17191,concept:televisionstation:wowt
17192,concept:politicianus:dick_cheney
17193,concept:videogame:artist
17194,concept:stateorprovince:aurora_co
17195,concept:book:buffalo_bill
17196,concept:televisionstation:woio_tv
17197,concept:city:orland_park
17198,concept:mammal:cow
17199,concept:hospital:bay_village
17200,concept:newspaper:spectrum
17201,concept:city:villa
17202,concept:sportsgame:months_last_year
17203,concept:university:lehman_brothers
17204,concept:city:harlan
17205,concept:city:colorado_springs__colorado
17206,concept:geopoliticallocation:split
17207,concept:academicfield:package
17208,concept:musicartist:parachute
17209,concept:aquarium:different_world
17210,concept:company:wunl_tv
17211,concept:clothing:cotton_top
17212,concept:automobilemaker:infiniti
17213,concept:city:nebraska
17214,concept:company:real_rhapsody
17215,concept:city:mililani
17216,concept:country:culture
17217,concept:hotel:dana
17218,concept:sportsteam:anderson_ravens
17219,concept:language:romanian
17220,concept:mammal:exotic_animals
17221,concept:musicalbum:adidas
17222,concept:company:factiva
17223,concept:city:taupo
17224,concept:geopoliticalorganization:north_brabant
17225,concept:date:n1978
17226,concept:invertebrate:slugs
17227,concept:blog:evening_sun
17228,concept:sportsteam:bolts
17229,concept:televisionstation:kfyr
17230,concept:geopoliticalorganization:zimbabwe_government
17231,concept:male:point
17232,concept:invertebrate:dock
17233,concept:sportsteam:former_st___louis_cardinals
17234,concept:person:kibamba_kasereka
17235,concept:jobposition:math
17236,concept:city:daytona_beach
17237,concept:musician:neil_schon
17238,concept:person:integration
17239,concept:county:bossier_city
17240,concept:personus:jorge_de_la_rosa
17241,concept:hotel:morrison
17242,concept:musician:charles_davidson
17243,concept:reptile:new_mexico
17244,concept:university:uc_davis
17245,concept:programminglanguage:standards
17246,concept:geopoliticallocation:huron
17247,concept:televisionstation:ksys
17248,concept:room:upstairs
17249,concept:geopoliticallocation:allier
17250,concept:radiostation:kjud
17251,concept:bodypart:rectum
17252,concept:county:san_francisco_county
17253,concept:journalist:helene_elliott
17254,concept:language:russian_language
17255,concept:city:killeen
17256,concept:stateorprovince:pennsylvania
17257,concept:criminal:post_content
17258,concept:protein:csx
17259,concept:website:infinity_broadcasting
17260,concept:chemical:one_water
17261,concept:animal:mice
17262,concept:country:nepal
17263,concept:terroristorganization:popular_front_for_the_liberation_of_palestine
17264,concept:university:points
17265,concept:sportsteam:timberwolves
17266,concept:retailstore:peebles
17267,concept:website:spirit
17268,concept:clothing:pants_legs
17269,concept:city:northwood
17270,concept:university:siemens_ag
17271,concept:website:twitter___facebook
17272,concept:city:mundelein
17273,concept:personmexico:milka_duno
17274,concept:musicartist:imagination
17275,concept:eventoutcome:manufacturer
17276,concept:city:carmel_valley
17277,concept:personaustralia:plymouth
17278,concept:stateorprovince:palawan
17279,concept:company:nyt
17280,concept:academicfield:management_issues
17281,concept:clothing:navy_suits
17282,concept:professor:neal_morse
17283,concept:ceo:martin_winterkorn
17284,concept:politicianus:john_sheridan
17285,concept:trainstation:position
17286,concept:politicianus:united_states_supreme_court
17287,concept:personus:joel_pineiro
17288,concept:street:spring_lake
17289,concept:traditionalgame:daughters
17290,concept:disease:reflex_sympathetic_dystrophy
17291,concept:city:hesperia
17292,concept:vehicle:auto
17293,concept:journalist:nicholas_d__kristof
17294,concept:clothing:rubber_boots
17295,concept:website:social_security
17296,concept:university:northeastern_university
17297,concept:criminal:web_sites
17298,concept:politicianus:eric_davis
17299,concept:coach:joe_gibbs
17300,concept:clothing:nformal_dress
17301,concept:date:mba
17302,concept:writer:aa
17303,concept:clothing:fit
17304,concept:company:italian_vogue
17305,concept:jobposition:national_guard
17306,concept:athlete:marlon_byrd
17307,concept:politicianus:alan
17308,concept:city:janakpur
17309,concept:scientist:mitch_kapor
17310,concept:female:bill_bryant
17311,concept:biotechcompany:coulter
17312,concept:televisionstation:wthr
17313,concept:website:business_week_magazine
17314,concept:location:league
17315,concept:male:noa
17316,concept:hotel:radisson
17317,concept:personaustralia:federal
17318,concept:radiostation:kjrh
17319,concept:sportsteam:chattanooga_mocs
17320,concept:location:skeleton_coast
17321,concept:male:library
17322,concept:company:world_meteorological_organization
17323,concept:company:wvva_tv
17324,concept:county:claremore
17325,concept:buildingfeature:garden
17326,concept:attraction:staten_island_ferry
17327,concept:coach:canadiens
17328,concept:person:steve_case
17329,concept:buildingfeature:standard
17330,concept:musician:bukka_white
17331,concept:vegetable:fresh_spinach
17332,concept:politicianus:sonny_bono
17333,concept:weatherphenomenon:top
